is_preflop,num_opponents,equity,pot_odds,stack_pot_ratio,bet_raise_available,check_call_available,action
0.0,2.0,0.12833333333333333,0.0,15.53968253968254,1.0,1.0,1.0
0.0,2.0,0.5233333333333333,0.0,15.53968253968254,1.0,1.0,1.0
0.0,2.0,0.52,0.22123893805309736,10.840909090909092,1.0,1.0,4.0
0.0,1.0,0.5775,0.0,8.442477876106194,1.0,1.0,1.0
0.0,1.0,0.3775,0.0,8.442477876106194,1.0,1.0,1.0
0.0,1.0,0.905,0.24663677130044842,5.351190476190476,1.0,1.0,4.0
0.0,1.0,0.3875,0.0,4.031390134529148,1.0,1.0,1.0
0.0,1.0,0.91,0.0,4.031390134529148,1.0,1.0,1.0
0.0,1.0,0.9125,0.0,4.031390134529148,1.0,1.0,1.0
1.0,2.0,0.3483333333333334,0.3181818181818182,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.5625,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.7775,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.7975,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.8075,0.25,12.7,1.0,1.0,4.0
0.0,1.0,0.8724999999999999,0.0,9.525,1.0,1.0,1.0
0.0,1.0,0.8775,0.3333333333333333,4.2625,1.0,1.0,4.0
1.0,4.0,0.22,0.375,26.066666666666666,1.0,1.0,4.0
1.0,3.0,0.3175,0.36363636363636365,28.0,1.0,1.0,4.0
1.0,5.0,0.2758333333333334,0.375,26.066666666666666,1.0,1.0,4.0
1.0,2.0,0.5333333333333333,0.4158415841584158,6.0,1.0,1.0,4.0
1.0,1.0,0.805,0.0,3.6875,1.0,1.0,1.0
0.0,1.0,0.7424999999999999,0.22093023255813954,2.3582089552238807,1.0,1.0,4.0
0.0,1.0,0.74,0.0,1.8372093023255813,1.0,1.0,1.0
0.0,1.0,0.785,0.0,1.8372093023255813,1.0,1.0,1.0
0.0,1.0,0.7525,0.22258064516129034,1.0248962655601659,1.0,1.0,4.0
1.0,2.0,0.3083333333333333,0.3333333333333333,24.375,1.0,1.0,4.0
1.0,5.0,0.30166666666666664,0.38461538461538464,24.375,1.0,1.0,4.0
1.0,5.0,0.2575,0.4090909090909091,7.0,1.0,1.0,4.0
1.0,1.0,0.6375,0.2727272727272727,2.5416666666666665,1.0,1.0,4.0
1.0,1.0,0.655,0.0,1.8484848484848484,1.0,1.0,1.0
0.0,1.0,0.635,0.25,0.898989898989899,1.0,1.0,4.0
1.0,1.0,0.4975,0.3333333333333333,24.25,1.0,1.0,4.0
1.0,1.0,0.40750000000000003,0.0,16.166666666666668,1.0,1.0,1.0
0.0,1.0,0.35500000000000004,0.0,16.166666666666668,1.0,1.0,1.0
0.0,1.0,0.24,0.0,16.166666666666668,1.0,1.0,1.0
0.0,1.0,0.3,0.0,16.166666666666668,1.0,1.0,1.0
0.0,1.0,0.1225,0.16666666666666666,12.733333333333333,1.0,1.0,4.0
1.0,2.0,0.32,0.3181818181818182,26.066666666666666,1.0,1.0,4.0
1.0,4.0,0.25,0.375,26.066666666666666,1.0,1.0,4.0
1.0,3.0,0.27625,0.22580645161290322,16.291666666666668,1.0,1.0,2.0
0.0,1.0,0.48,0.0,16.291666666666668,1.0,1.0,1.0
0.0,1.0,0.66,0.3,8.880952380952381,1.0,1.0,4.0
1.0,2.0,0.3833333333333333,0.3333333333333333,24.375,1.0,1.0,4.0
1.0,1.0,0.425,0.0,17.727272727272727,1.0,1.0,1.0
0.0,1.0,0.725,0.0,17.727272727272727,1.0,1.0,1.0
0.0,1.0,0.7875,0.19444444444444445,13.206896551724139,1.0,1.0,4.0
0.0,1.0,0.6124999999999999,0.0,10.63888888888889,1.0,1.0,1.0
0.0,1.0,0.65,0.0,10.63888888888889,1.0,1.0,1.0
0.0,1.0,0.7324999999999999,0.25,6.7592592592592595,1.0,1.0,4.0
0.0,1.0,0.6025,0.0,5.069444444444445,1.0,1.0,1.0
0.0,1.0,0.71,0.0,5.069444444444445,1.0,1.0,1.0
0.0,1.0,0.73,0.0,5.069444444444445,1.0,1.0,1.0
1.0,1.0,0.5425,0.0,49.5,1.0,1.0,1.0
1.0,1.0,0.6174999999999999,0.35714285714285715,21.444444444444443,1.0,1.0,4.0
1.0,1.0,0.5,0.0,13.785714285714286,1.0,1.0,1.0
0.0,1.0,0.3725,0.0,13.785714285714286,1.0,1.0,1.0
0.0,1.0,0.77,0.29411764705882354,7.625,1.0,1.0,4.0
1.0,4.0,0.255,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.4125,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.345,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.55,0.3,10.742857142857142,1.0,1.0,4.0
1.0,5.0,0.26833333333333337,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.6024999999999999,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.755,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.525,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.8175,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.515,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.8925,0.38095238095238093,6.903846153846154,1.0,1.0,4.0
1.0,1.0,0.7074999999999999,0.0,49.5,1.0,1.0,1.0
1.0,1.0,0.4425,0.0,49.5,1.0,1.0,1.0
0.0,1.0,0.7174999999999999,0.0,49.5,1.0,1.0,1.0
0.0,1.0,0.405,0.0,49.5,1.0,1.0,1.0
0.0,1.0,0.5924999999999999,0.25,32.666666666666664,1.0,1.0,4.0
0.0,1.0,0.28,0.25,16.0,1.0,1.0,4.0
0.0,1.0,0.6625,0.0,12.0,1.0,1.0,1.0
0.0,1.0,0.65,0.0,12.0,1.0,1.0,1.0
0.0,1.0,0.29000000000000004,0.0,12.0,1.0,1.0,1.0
1.0,3.0,0.39125,0.36363636363636365,28.0,1.0,1.0,4.0
1.0,2.0,0.7783333333333333,0.3333333333333333,24.375,1.0,1.0,4.0
1.0,2.0,0.41833333333333333,0.4117647058823529,5.9,1.0,1.0,4.0
1.0,1.0,0.8674999999999999,0.0,3.6875,1.0,1.0,1.0
0.0,1.0,0.47750000000000004,0.2,2.515625,1.0,1.0,4.0
0.0,1.0,0.875,0.0,2.0125,1.0,1.0,1.0
0.0,1.0,0.4225,0.0,2.0125,1.0,1.0,1.0
0.0,1.0,0.795,0.25,1.0083333333333333,1.0,1.0,4.0
1.0,3.0,0.3375,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.4975,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.7875,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.81,0.25,12.7,1.0,1.0,4.0
0.0,1.0,0.775,0.0,9.525,1.0,1.0,1.0
0.0,1.0,0.71,0.0,9.525,1.0,1.0,1.0
0.0,1.0,0.8025,0.375,3.21,1.0,1.0,4.0
1.0,2.0,0.3483333333333334,0.3333333333333333,24.375,1.0,1.0,4.0
1.0,2.0,0.3416666666666667,0.3181818181818182,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.5125,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.5275,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.32,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.93,0.3,10.742857142857142,1.0,1.0,4.0
1.0,5.0,0.18916666666666668,0.36363636363636365,28.0,1.0,1.0,4.0
1.0,3.0,0.28625,0.40356798457087756,7.367016976556184,1.0,1.0,4.0
1.0,4.0,0.326,0.375,26.066666666666666,1.0,1.0,4.0
1.0,3.0,0.30124999999999996,0.22580645161290322,16.291666666666668,1.0,1.0,2.0
1.0,2.0,0.4083333333333333,0.0,13.482758620689655,1.0,1.0,1.0
0.0,2.0,0.29333333333333333,0.0,13.482758620689655,1.0,1.0,1.0
0.0,2.0,0.325,0.0,13.482758620689655,1.0,1.0,1.0
0.0,2.0,0.27166666666666667,0.24982746721877155,8.659613615455381,1.0,1.0,4.0
1.0,3.0,0.34875,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.3925,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.365,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.8175,0.3,10.742857142857142,1.0,1.0,4.0
1.0,2.0,0.5383333333333333,0.3299319727891156,24.761421319796955,1.0,1.0,4.0
1.0,1.0,0.5,0.0,18.133828996282528,1.0,1.0,1.0
0.0,1.0,0.34500000000000003,0.0,18.133828996282528,1.0,1.0,1.0
0.0,1.0,0.945,0.19362186788154898,13.53954802259887,1.0,1.0,4.0
1.0,3.0,0.30374999999999996,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.6675,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.5125,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.8,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.65,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.855,0.3,10.742857142857142,1.0,1.0,4.0
1.0,2.0,0.44333333333333336,0.3333333333333333,24.375,1.0,1.0,4.0
1.0,1.0,0.56,0.0,17.727272727272727,1.0,1.0,1.0
0.0,1.0,0.72,0.0,17.727272727272727,1.0,1.0,1.0
0.0,1.0,0.7575,0.25,11.484848484848484,1.0,1.0,4.0
0.0,1.0,0.715,0.25,5.409090909090909,1.0,1.0,4.0
0.0,1.0,0.7,0.0,4.056818181818182,1.0,1.0,1.0
0.0,1.0,0.6475,0.3333333333333333,1.5284090909090908,1.0,1.0,4.0
1.0,3.0,0.41624999999999995,0.3684210526315789,27.194444444444443,1.0,1.0,4.0
1.0,2.0,0.3883333333333333,0.1746031746031746,18.826923076923077,1.0,1.0,2.0
0.0,1.0,0.7150000000000001,0.0,18.826923076923077,1.0,1.0,1.0
0.0,1.0,0.5525,0.0,18.826923076923077,1.0,1.0,1.0
0.0,1.0,0.7925,0.0,18.826923076923077,1.0,1.0,1.0
0.0,1.0,0.6225,0.0,18.826923076923077,1.0,1.0,1.0
0.0,1.0,0.7675,0.0,18.826923076923077,1.0,1.0,1.0
0.0,1.0,0.6125,0.0,18.826923076923077,1.0,1.0,1.0
1.0,1.0,0.5275,0.3333333333333333,24.25,1.0,1.0,4.0
1.0,1.0,0.6325,0.3333333333333333,7.583333333333333,1.0,1.0,4.0
1.0,1.0,0.515,0.0,5.055555555555555,1.0,1.0,1.0
0.0,1.0,0.37,0.0,5.055555555555555,1.0,1.0,1.0
0.0,1.0,0.465,0.0,5.055555555555555,1.0,1.0,1.0
0.0,1.0,0.3075,0.0,5.055555555555555,1.0,1.0,1.0
0.0,1.0,0.37,0.0,5.055555555555555,1.0,1.0,1.0
0.0,1.0,0.20750000000000002,0.0,5.055555555555555,1.0,1.0,1.0
0.0,1.0,0.5125,0.0,5.055555555555555,1.0,1.0,1.0
1.0,4.0,0.237,0.375,26.066666666666666,1.0,1.0,4.0
1.0,2.0,0.3333333333333333,0.3181818181818182,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.5,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.525,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.49250000000000005,0.3333333333333333,9.275,1.0,1.0,4.0
0.0,1.0,0.4425,0.0,6.183333333333334,1.0,1.0,1.0
0.0,1.0,0.41500000000000004,0.0,6.183333333333334,1.0,1.0,1.0
0.0,1.0,0.30000000000000004,0.0,6.183333333333334,1.0,1.0,1.0
0.0,1.0,0.1575,0.2,4.3875,1.0,1.0,4.0
1.0,3.0,0.275,0.375,26.066666666666666,1.0,1.0,4.0
1.0,5.0,0.2425,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.4575,0.25,32.666666666666664,1.0,1.0,4.0
1.0,3.0,0.675,0.375,26.066666666666666,1.0,1.0,4.0
1.0,5.0,0.2175,0.375,26.066666666666666,1.0,1.0,4.0
1.0,3.0,0.33375,0.375,26.066666666666666,1.0,1.0,4.0
1.0,2.0,0.6233333333333333,0.4260869565217391,5.257575757575758,1.0,1.0,4.0
1.0,4.0,0.255,0.36363636363636365,28.0,1.0,1.0,4.0
1.0,4.0,0.281,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.5375,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.495,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.51,0.3,10.742857142857142,1.0,1.0,4.0
1.0,3.0,0.35124999999999995,0.3684210526315789,27.194444444444443,1.0,1.0,4.0
1.0,5.0,0.26833333333333337,0.375,26.066666666666666,1.0,1.0,4.0
1.0,2.0,0.37,0.3181818181818182,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.51,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.7274999999999999,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.8624999999999999,0.25,12.7,1.0,1.0,4.0
0.0,1.0,0.7875,0.2727272727272727,5.578125,1.0,1.0,4.0
0.0,1.0,0.89,0.0,4.056818181818182,1.0,1.0,1.0
0.0,1.0,0.5525,0.2708333333333333,2.1785714285714284,1.0,1.0,4.0
0.0,1.0,0.7424999999999999,0.0,1.5885416666666667,1.0,1.0,1.0
0.0,1.0,0.7625,0.16666666666666666,1.0708333333333333,1.0,1.0,4.0
0.0,1.0,0.79,0.0,0.8923611111111112,1.0,1.0,1.0
1.0,5.0,0.18333333333333332,0.375,26.066666666666666,1.0,1.0,4.0
1.0,4.0,0.475,0.391304347826087,8.880952380952381,1.0,1.0,4.0
1.0,5.0,0.21666666666666665,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.6224999999999999,0.0,49.5,1.0,1.0,1.0
1.0,1.0,0.585,0.35714285714285715,21.444444444444443,1.0,1.0,4.0
1.0,1.0,0.5700000000000001,0.0,13.785714285714286,1.0,1.0,1.0
0.0,1.0,0.5650000000000001,0.0,13.785714285714286,1.0,1.0,1.0
0.0,1.0,0.65,0.23076923076923078,9.35,1.0,1.0,4.0
0.0,1.0,0.535,0.0,7.1923076923076925,1.0,1.0,1.0
0.0,1.0,0.485,0.0,7.1923076923076925,1.0,1.0,1.0
0.0,1.0,0.5800000000000001,0.3006134969325153,3.6710526315789473,1.0,1.0,4.0
1.0,4.0,0.304,0.375,26.066666666666666,1.0,1.0,4.0
1.0,4.0,0.217,0.39436619718309857,8.651162790697674,1.0,1.0,4.0
1.0,4.0,0.297,0.375,26.066666666666666,1.0,1.0,4.0
1.0,4.0,0.452,0.40310077519379844,7.982683982683983,1.0,1.0,4.0
1.0,2.0,0.3516666666666666,0.3516320474777448,22.226544622425628,1.0,1.0,4.0
1.0,2.0,0.4116666666666667,0.3897691263014939,6.705489614243324,1.0,1.0,4.0
1.0,1.0,0.5075,0.0,4.470326409495549,1.0,1.0,1.0
0.0,1.0,0.82,0.19856887298747763,3.114955357142857,1.0,1.0,4.0
0.0,1.0,0.8075,0.0,2.4964221824686943,1.0,1.0,1.0
0.0,1.0,0.8274999999999999,0.0,2.4964221824686943,1.0,1.0,1.0
0.0,1.0,0.8250000000000001,0.0,2.4964221824686943,1.0,1.0,1.0
0.0,1.0,0.9874999999999999,0.0,2.4964221824686943,1.0,1.0,1.0
0.0,1.0,0.9724999999999999,0.3333333333333333,0.748211091234347,1.0,1.0,4.0
0.0,1.0,0.975,0.2,0.12410554561717352,1.0,1.0,4.0
0.0,1.0,0.985,0.08283582089552238,0.0,1.0,1.0,4.0
0.0,1.0,0.9675,0.0,0.0,1.0,1.0,1.0
1.0,2.0,0.3433333333333334,0.3181818181818182,26.066666666666666,1.0,1.0,4.0
1.0,5.0,0.5,0.375,26.066666666666666,1.0,1.0,4.0
1.0,4.0,0.156,0.375,26.066666666666666,1.0,1.0,4.0
1.0,3.0,0.4,0.37681159420289856,8.651162790697674,1.0,1.0,4.0
1.0,4.0,0.213,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.495,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.3975,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.35500000000000004,0.20588235294117646,14.222222222222221,1.0,1.0,4.0
1.0,3.0,0.25625,0.375,26.066666666666666,1.0,1.0,4.0
1.0,3.0,0.41624999999999995,0.38726790450928383,7.982683982683983,1.0,1.0,4.0
1.0,1.0,0.65,0.0,5.391812865497076,1.0,1.0,1.0
0.0,1.0,0.4525,0.0,5.391812865497076,1.0,1.0,1.0
0.0,1.0,0.6275,0.22508038585209003,3.5352697095435683,1.0,1.0,4.0
1.0,4.0,0.24,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.5525,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.4525,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.52,0.2222222222222222,13.678571428571429,1.0,1.0,4.0
1.0,5.0,0.245,0.375,26.066666666666666,1.0,1.0,4.0
1.0,5.0,0.29,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.7975,0.3780487804878049,7.0588235294117645,1.0,1.0,4.0
1.0,1.0,0.7,0.0,4.390243902439025,1.0,1.0,1.0
0.0,1.0,0.81,0.25,2.5934959349593494,1.0,1.0,4.0
0.0,1.0,0.6675,0.0,1.9451219512195121,1.0,1.0,1.0
0.0,1.0,0.7775,0.27956989247311825,0.8022388059701493,1.0,1.0,4.0
0.0,1.0,0.6575,0.0,0.5779569892473119,1.0,1.0,1.0
0.0,1.0,0.725,0.0,0.5779569892473119,1.0,1.0,1.0
0.0,1.0,1.0,0.26807980049875313,0.0,1.0,1.0,4.0
1.0,3.0,0.2275,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.52,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.44,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.3675,0.20588235294117646,14.222222222222221,1.0,1.0,4.0
1.0,4.0,0.581,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.555,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.5625,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.7374999999999999,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.4175,0.16666666666666666,15.44,1.0,1.0,4.0
0.0,1.0,0.675,0.0,12.866666666666667,1.0,1.0,1.0
0.0,1.0,0.23,0.25,8.244444444444444,1.0,1.0,4.0
0.0,1.0,0.68,0.0,6.183333333333334,1.0,1.0,1.0
1.0,2.0,0.405,0.3181818181818182,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.5774999999999999,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.5,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.45,0.2222222222222222,13.678571428571429,1.0,1.0,4.0
1.0,1.0,0.6475,0.3,27.857142857142858,1.0,1.0,4.0
1.0,1.0,0.5425,0.0,19.5,1.0,1.0,1.0
0.0,1.0,0.875,0.2916666666666667,11.058823529411764,1.0,1.0,4.0
0.0,1.0,0.88,0.0,7.833333333333333,1.0,1.0,1.0
0.0,1.0,0.8225,0.3125,3.8181818181818183,1.0,1.0,4.0
0.0,1.0,0.755,0.0,2.625,1.0,1.0,1.0
0.0,1.0,0.88,0.0,2.625,1.0,1.0,1.0
0.0,1.0,0.8300000000000001,0.0,2.625,1.0,1.0,1.0
1.0,3.0,0.295,0.375,26.066666666666666,1.0,1.0,4.0
1.0,3.0,0.365,0.22580645161290322,16.291666666666668,1.0,1.0,2.0
1.0,3.0,0.22625,0.1388888888888889,12.612903225806452,1.0,1.0,2.0
0.0,2.0,0.24666666666666667,0.0,12.612903225806452,1.0,1.0,1.0
0.0,2.0,0.41000000000000003,0.0,12.612903225806452,1.0,1.0,1.0
0.0,2.0,0.4,0.21818181818181817,8.813953488372093,1.0,1.0,4.0
1.0,3.0,0.23750000000000002,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.5575,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.7875,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.4075,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.5575,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.245,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.6124999999999999,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.185,0.3,10.742857142857142,1.0,1.0,4.0
1.0,1.0,0.425,0.3,27.857142857142858,1.0,1.0,4.0
1.0,3.0,0.36874999999999997,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.7725,0.3333333333333333,9.275,1.0,1.0,4.0
1.0,1.0,0.6275,0.2972972972972973,3.144230769230769,1.0,1.0,4.0
1.0,1.0,0.81,0.0,2.2094594594594597,1.0,1.0,1.0
0.0,1.0,0.73,0.0,2.2094594594594597,1.0,1.0,1.0
0.0,1.0,0.5824999999999999,0.17543859649122806,1.5265957446808511,1.0,1.0,4.0
0.0,1.0,0.75,0.35785536159601,0.0,1.0,1.0,4.0
1.0,4.0,0.262,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.6475,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.4975,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.54,0.2727272727272727,11.84375,1.0,1.0,4.0
1.0,3.0,0.23125,0.375,26.066666666666666,1.0,1.0,4.0
1.0,4.0,0.311,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.5625,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.7274999999999999,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.7925,0.2222222222222222,13.678571428571429,1.0,1.0,4.0
0.0,1.0,0.77,0.25,6.7592592592592595,1.0,1.0,4.0
0.0,1.0,0.7474999999999999,0.0,5.069444444444445,1.0,1.0,1.0
0.0,1.0,0.595,0.0,5.069444444444445,1.0,1.0,1.0
0.0,1.0,0.84,0.0,5.069444444444445,1.0,1.0,1.0
0.0,1.0,0.6625,0.0,5.069444444444445,1.0,1.0,1.0
0.0,1.0,0.8025,0.25,3.0462962962962963,1.0,1.0,4.0
0.0,1.0,0.645,0.0,2.2847222222222223,1.0,1.0,1.0
1.0,1.0,0.47750000000000004,0.0,49.5,1.0,1.0,1.0
1.0,1.0,0.4525,0.0,49.5,1.0,1.0,1.0
0.0,1.0,0.28,0.25,32.666666666666664,1.0,1.0,4.0
1.0,3.0,0.28625,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.725,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.7,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.545,0.20588235294117646,14.222222222222221,1.0,1.0,4.0
0.0,1.0,0.7,0.0,11.294117647058824,1.0,1.0,1.0
0.0,1.0,0.63,0.0,11.294117647058824,1.0,1.0,1.0
0.0,1.0,0.5724999999999999,0.0,11.294117647058824,1.0,1.0,1.0
0.0,1.0,0.555,0.0,11.294117647058824,1.0,1.0,1.0
0.0,1.0,0.515,0.0,11.294117647058824,1.0,1.0,1.0
1.0,5.0,0.19083333333333333,0.36363636363636365,28.0,1.0,1.0,4.0
1.0,2.0,0.38666666666666666,0.3181818181818182,26.066666666666666,1.0,1.0,4.0
1.0,2.0,0.52,0.3950617283950617,7.428571428571429,1.0,1.0,4.0
1.0,1.0,0.67,0.0,4.7894736842105265,1.0,1.0,1.0
0.0,1.0,0.6275,0.203125,3.3137254901960786,1.0,1.0,4.0
0.0,1.0,0.685,0.0,2.640625,1.0,1.0,1.0
0.0,1.0,0.5025,0.0,2.640625,1.0,1.0,1.0
0.0,1.0,0.645,0.0,2.640625,1.0,1.0,1.0
0.0,1.0,0.405,0.0,2.640625,1.0,1.0,1.0
0.0,1.0,0.705,0.0,2.640625,1.0,1.0,1.0
1.0,5.0,0.30083333333333334,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.6174999999999999,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.585,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.865,0.25,12.7,1.0,1.0,4.0
1.0,4.0,0.126,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.6,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.545,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.2175,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.7474999999999999,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.0725,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.8575,0.3,10.742857142857142,1.0,1.0,4.0
1.0,2.0,0.38166666666666665,0.3333333333333333,24.375,1.0,1.0,4.0
1.0,1.0,0.625,0.0,17.727272727272727,1.0,1.0,1.0
0.0,1.0,0.835,0.0,17.727272727272727,1.0,1.0,1.0
0.0,1.0,0.6825,0.25,11.484848484848484,1.0,1.0,4.0
0.0,1.0,0.8474999999999999,0.0,8.613636363636363,1.0,1.0,1.0
0.0,1.0,0.85,0.0,8.613636363636363,1.0,1.0,1.0
0.0,1.0,0.645,0.0,8.613636363636363,1.0,1.0,1.0
0.0,1.0,0.9424999999999999,0.20270270270270271,6.169491525423729,1.0,1.0,4.0
0.0,1.0,0.7725,0.0,4.918918918918919,1.0,1.0,1.0
1.0,4.0,0.241,0.375,26.066666666666666,1.0,1.0,4.0
1.0,3.0,0.48,0.375,26.066666666666666,1.0,1.0,4.0
1.0,2.0,0.515,0.4158415841584158,6.0,1.0,1.0,4.0
1.0,1.0,0.68,0.25510204081632654,2.0821917808219177,1.0,1.0,4.0
1.0,5.0,0.23166666666666666,0.36363636363636365,28.0,1.0,1.0,4.0
1.0,1.0,0.6,0.0,21.77777777777778,1.0,1.0,1.0
0.0,1.0,0.5275,0.0,21.77777777777778,1.0,1.0,1.0
0.0,1.0,0.8075,0.25,14.185185185185185,1.0,1.0,4.0
1.0,5.0,0.2016666666666667,0.375,26.066666666666666,1.0,1.0,4.0
1.0,2.0,0.29000000000000004,0.3333333333333333,24.375,1.0,1.0,4.0
1.0,1.0,0.54,0.0,17.727272727272727,1.0,1.0,1.0
0.0,1.0,0.5275,0.0,17.727272727272727,1.0,1.0,1.0
0.0,1.0,0.30000000000000004,0.0,17.727272727272727,1.0,1.0,1.0
0.0,1.0,0.5824999999999999,0.0,17.727272727272727,1.0,1.0,1.0
0.0,1.0,0.20750000000000002,0.25,11.484848484848484,1.0,1.0,4.0
0.0,1.0,0.545,0.0,8.613636363636363,1.0,1.0,1.0
0.0,1.0,0.47500000000000003,0.0,8.613636363636363,1.0,1.0,1.0
0.0,1.0,0.11750000000000001,0.28846153846153844,4.716216216216216,1.0,1.0,4.0
1.0,2.0,0.29333333333333333,0.3181818181818182,26.066666666666666,1.0,1.0,4.0
1.0,2.0,0.6566666666666667,0.40860215053763443,6.509090909090909,1.0,1.0,4.0
1.0,5.0,0.24166666666666667,0.36363636363636365,28.0,1.0,1.0,4.0
1.0,1.0,0.5125,0.3333333333333333,24.25,1.0,1.0,4.0
1.0,2.0,0.30333333333333334,0.3333333333333333,24.375,1.0,1.0,4.0
1.0,4.0,0.301,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.59,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.485,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.3725,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.455,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.38749999999999996,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.385,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.2475,0.25,12.7,1.0,1.0,4.0
1.0,4.0,0.231,0.375,26.066666666666666,1.0,1.0,4.0
1.0,5.0,0.215,0.375,26.066666666666666,1.0,1.0,4.0
1.0,1.0,0.5725,0.0,19.55,1.0,1.0,1.0
0.0,1.0,0.565,0.0,19.55,1.0,1.0,1.0
