is_preflop,num_opponents,equity,pot_odds,stack_pot_ratio,bet_raise_available,check_call_available,action
1.0,7.0,0.15375,0.29411764705882354,9.916666666666668,1.0,1.0,2
1.0,1.0,0.67,0.0,2.945945945945946,1.0,1.0,1
0.0,1.0,0.47750000000000004,0.0,2.945945945945946,1.0,1.0,1
0.0,1.0,0.8,0.0,2.945945945945946,1.0,1.0,1
0.0,1.0,0.7525,0.0,1.4029850746268657,1.0,1.0,1
0.0,1.0,0.845,0.0,1.4029850746268657,1.0,1.0,1
1.0,5.0,0.485,0.425531914893617,17.777777777777775,1.0,1.0,4
0.0,2.0,0.725,0.24590163934426232,4.891304347826087,1.0,1.0,4
0.0,2.0,0.735,0.2040816326530612,1.185897435897436,1.0,1.0,2
0.0,2.0,0.78,0.2779864763335838,0.0,1.0,1.0,4
1.0,1.0,0.59,0.0,33.1,1.0,1.0,1
0.0,1.0,0.475,0.0,33.1,1.0,1.0,1
0.0,1.0,0.44,0.0,33.1,1.0,1.0,1
0.0,1.0,0.355,0.0,33.1,1.0,1.0,1
1.0,8.0,0.1511111111111111,0.29411764705882354,28.75,1.0,1.0,2
1.0,2.0,0.39666666666666667,0.0,19.666666666666668,1.0,1.0,1
0.0,2.0,0.4683333333333333,0.3333333333333333,9.333333333333334,1.0,1.0,4
0.0,2.0,0.555,0.25,7.333333333333333,1.0,1.0,2
0.0,1.0,0.48250000000000004,0.0,6.222222222222222,1.0,1.0,1
0.0,1.0,0.46,0.0,7.333333333333333,1.0,1.0,1
0.0,1.0,0.4475,0.23529411764705882,4.0,1.0,1.0,4
0.0,1.0,0.47,0.0,3.6470588235294117,1.0,1.0,1
1.0,1.0,0.65,0.0,2.6,1.0,1.0,1
1.0,1.0,0.6625,0.2580645161290323,0.0,1.0,1.0,4
1.0,7.0,0.385,0.29411764705882354,16.5,1.0,1.0,2
1.0,1.0,0.84,0.0,3.893617021276596,1.0,1.0,1
0.0,1.0,0.7100000000000001,0.0,3.893617021276596,1.0,1.0,1
0.0,1.0,0.7050000000000001,0.17964071856287425,0.8978102189781023,1.0,1.0,4
0.0,1.0,0.82,0.16194331983805668,0.4009661835748793,1.0,1.0,4
0.0,1.0,0.84,0.20096852300242135,0.0,1.0,1.0,4
1.0,4.0,0.298,0.4597701149425288,4.319148936170213,1.0,1.0,4
0.0,1.0,0.7474999999999999,0.0,0.20114942528735633,1.0,1.0,1
1.0,5.0,0.12583333333333332,0.18518518518518517,18.68181818181818,1.0,1.0,2
0.0,4.0,0.451,0.14285714285714285,13.533333333333333,1.0,1.0,4
0.0,1.0,0.5625,0.0,8.911111111111111,1.0,1.0,1
0.0,1.0,0.985,0.16,3.4380952380952383,1.0,1.0,4
0.0,1.0,0.965,0.0975609756097561,1.7351351351351352,1.0,1.0,4
0.0,1.0,0.97,0.0,0.07776261937244203,1.0,1.0,1
1.0,5.0,0.18583333333333332,0.37037037037037035,52.47058823529412,1.0,1.0,4
1.0,5.0,0.255,0.27027027027027023,8.925925925925926,1.0,1.0,2
0.0,1.0,0.775,0.2631578947368421,20.88095238095238,1.0,1.0,4
0.0,1.0,0.765,0.0,3.9649122807017547,1.0,1.0,1
0.0,1.0,0.665,0.2061855670103093,11.12987012987013,1.0,1.0,4
0.0,1.0,0.7475,0.0,2.123711340206186,1.0,1.0,1
0.0,1.0,0.73,0.14598540145985403,7.153846153846154,1.0,1.0,4
0.0,1.0,0.7200000000000001,0.0,1.3576642335766425,1.0,1.0,1
1.0,4.0,0.145,0.28846153846153844,10.108108108108107,1.0,1.0,2
0.0,2.0,0.22666666666666668,0.0,2.860655737704918,1.0,1.0,1
0.0,2.0,0.91,0.0,0.5294117647058822,1.0,1.0,1
0.0,2.0,0.945,0.0,0.0,1.0,1.0,1
1.0,2.0,0.485,0.2222222222222222,5.6571428571428575,1.0,1.0,2
0.0,1.0,0.955,0.0,5.6571428571428575,1.0,1.0,1
0.0,1.0,0.91,0.0,5.6571428571428575,1.0,1.0,1
0.0,1.0,0.865,0.0,1.7684210526315791,1.0,1.0,1
0.0,1.0,0.855,0.3389830508474576,0.3487179487179487,1.0,1.0,4
1.0,6.0,0.19785714285714287,0.4054054054054054,3.545454545454545,1.0,1.0,4
1.0,2.0,0.4716666666666666,0.31989247311827956,0.0,1.0,1.0,2
1.0,3.0,0.3725,0.15,31.58823529411765,1.0,1.0,2
0.0,2.0,0.8,0.28846153846153844,14.108108108108109,1.0,1.0,4
1.0,2.0,0.47500000000000003,0.25,10.555555555555555,1.0,1.0,2
0.0,2.0,0.36833333333333335,0.0,7.916666666666667,1.0,1.0,1
0.0,2.0,0.315,0.3111111111111111,2.6129032258064515,1.0,1.0,4
0.0,1.0,0.8474999999999999,0.0,1.8,1.0,1.0,1
0.0,1.0,0.835,0.0,1.8,1.0,1.0,1
1.0,1.0,0.5475,0.0,31.9,1.0,1.0,1
0.0,1.0,0.475,0.0,31.9,1.0,1.0,1
0.0,1.0,0.525,0.25,20.933333333333334,1.0,1.0,4
0.0,1.0,0.64,0.16666666666666666,12.36,1.0,1.0,4
1.0,1.0,0.6024999999999999,0.0,32.3,1.0,1.0,1
0.0,1.0,0.6325,0.0,32.3,1.0,1.0,1
0.0,1.0,0.445,0.0,15.9,1.0,1.0,1
0.0,1.0,0.8374999999999999,0.0,10.433333333333334,1.0,1.0,1
1.0,3.0,0.20124999999999998,0.0,28.45,1.0,1.0,1
0.0,3.0,0.2625,0.0,28.45,1.0,1.0,1
0.0,3.0,0.23,0.0,28.45,1.0,1.0,1
0.0,3.0,0.09,0.0,28.45,1.0,1.0,1
1.0,1.0,0.43000000000000005,0.0,37.6,1.0,1.0,1
